Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2003-08-18 00:00:00-04:00,68.09183662319306,68.54837025391797,67.9623698448609,68.46660614013672,22873800,0.0,0.0,0.0
2003-08-19 00:00:00-04:00,68.60973465744976,68.78008358235265,68.13956996115408,68.72557067871094,37437700,0.0,0.0,0.0
2003-08-20 00:00:00-04:00,68.33715404690145,68.74599029956491,68.24857450505878,68.44617462158203,21295300,0.0,0.0,0.0
2003-08-21 00:00:00-04:00,68.85499487366147,69.17524628724759,68.41208690354156,68.66419982910156,46494200,0.0,0.0,0.0
2003-08-22 00:00:00-04:00,69.33197603848512,69.37967350447288,67.95555973524286,67.9828109741211,52040300,0.0,0.0,0.0
2003-08-25 00:00:00-04:00,67.94192721872037,68.70509185408032,67.6489270210819,68.09183502197266,23473000,0.0,0.0,0.0
2003-08-26 00:00:00-04:00,67.79884119473681,68.40528267495979,67.3423075318515,68.21449279785156,45065800,0.0,0.0,0.0
2003-08-27 00:00:00-04:00,68.17357836768444,68.38480917438066,67.84650644891863,68.23490142822266,18919500,0.0,0.0,0.0
2003-08-28 00:00:00-04:00,68.41206886985805,68.82090488887745,67.90783795302185,68.6573715209961,27402400,0.0,0.0,0.0
2003-08-29 00:00:00-04:00,68.55520613652263,69.14802213164684,68.46662658726127,69.12076568603516,28706600,0.0,0.0,0.0
2003-09-02 00:00:00-04:00,69.25700343784412,70.10193197808132,68.85498278999897,70.04742431640625,49419100,0.0,0.0,0.0
2003-09-03 00:00:00-04:00,70.20418484476828,70.66071862964245,70.03383595202698,70.42904663085938,44912400,0.0,0.0,0.0
2003-09-04 00:00:00-04:00,70.25184530909809,70.55847627364128,70.0201734323895,70.46308135986328,28381000,0.0,0.0,0.0
2003-09-05 00:00:00-04:00,70.14282498317043,70.55847647954445,69.77487094382458,70.06787109375,31637300,0.0,0.0,0.0
2003-09-08 00:00:00-04:00,70.21097921951387,70.78334883228645,70.1360253132745,70.6470718383789,32632800,0.0,0.0,0.0
2003-09-09 00:00:00-04:00,70.43581098213043,70.49713404371812,69.96564671543068,70.1836929321289,35053200,0.0,0.0,0.0
2003-09-10 00:00:00-04:00,69.86347761244747,70.04745730296658,69.19571295443164,69.47508239746094,45904900,0.0,0.0,0.0
2003-09-11 00:00:00-04:00,69.57041768092459,70.0201408065868,69.39325355275791,69.679443359375,38396300,0.0,0.0,0.0
2003-09-12 00:00:00-04:00,69.4409806455612,69.93839618246427,69.05939583520791,69.80892944335938,42524800,0.0,0.0,0.0
2003-09-15 00:00:00-04:00,69.85665226071868,69.93160616861383,69.4682571010048,69.56365203857422,21312800,0.0,0.0,0.0
2003-09-16 00:00:00-04:00,69.65904347552188,70.61980814066885,69.61815622264527,70.57892608642578,37892600,0.0,0.0,0.0
2003-09-17 00:00:00-04:00,70.51078589885661,70.72201677220494,70.21778572035728,70.44264221191406,31885800,0.0,0.0,0.0
2003-09-18 00:00:00-04:00,70.45626883177033,71.34207952428928,70.29954563922504,71.27394104003906,30243600,0.0,0.0,0.0
2003-09-19 00:00:00-04:00,71.32182830667871,71.54755320063781,70.72674204626477,70.91142272949219,34331600,0.4,0.0,0.0
2003-09-22 00:00:00-04:00,70.35057842198417,70.42582010093228,69.78968922711219,70.14537811279297,36677400,0.0,0.0,0.0
2003-09-23 00:00:00-04:00,70.17271650479317,70.6515275441929,70.01539682878153,70.41212463378906,32489200,0.0,0.0,0.0
2003-09-24 00:00:00-04:00,70.53520266283465,70.60360270599058,69.13297829448862,69.16033935546875,41694700,0.0,0.0,0.0
2003-09-25 00:00:00-04:00,69.36556431914894,69.687045134751,68.53790634156898,68.5926284790039,52673100,0.0,0.0,0.0
2003-09-26 00:00:00-04:00,68.70210506546161,68.85258840488699,68.2985356353124,68.36693572998047,42914700,0.0,0.0,0.0
2003-09-29 00:00:00-04:00,68.60631396949434,69.07827806989194,68.25746685465144,69.03723907470703,36771600,0.0,0.0,0.0
2003-09-30 00:00:00-04:00,68.72946614704739,68.92098849955507,67.88812984871127,68.36693572998047,70764500,0.0,0.0,0.0
2003-10-01 00:00:00-04:00,68.56526194199205,69.89224496671137,68.53790087545671,69.82384490966797,65797600,0.0,0.0,0.0
2003-10-02 00:00:00-04:00,69.72125893079135,70.15218409021188,69.51605349187238,70.07694244384766,44591500,0.0,0.0,0.0
2003-10-03 00:00:00-04:00,70.9114395977031,71.32868684569682,70.50787549607152,70.71991729736328,48806900,0.0,0.0,0.0
2003-10-06 00:00:00-04:00,70.7814975458432,71.13033958066116,70.58996998219162,71.04141998291016,20226500,0.0,0.0,0.0
2003-10-07 00:00:00-04:00,70.63101397462741,71.34922276618248,70.39161104410906,71.31502532958984,42602900,0.0,0.0,0.0
2003-10-08 00:00:00-04:00,71.36288619209573,71.40392519210134,70.73359717191823,71.13716125488281,30920800,0.0,0.0,0.0
2003-10-09 00:00:00-04:00,71.73910293900472,71.97166949361478,71.02089420842671,71.32869720458984,40066500,0.0,0.0,0.0
2003-10-10 00:00:00-04:00,71.32181794734701,71.54754280852009,71.07557881167281,71.52702331542969,22682800,0.0,0.0,0.0
2003-10-13 00:00:00-04:00,71.62277522165219,72.01950276569757,71.48597513957587,71.75273895263672,23825600,0.0,0.0,0.0
2003-10-14 00:00:00-04:00,71.68436329213404,72.11528839396593,71.38339674689821,72.00584411621094,38484400,0.0,0.0,0.0
2003-10-15 00:00:00-04:00,72.40940726420584,72.42992675990783,71.57491298172533,71.81431579589844,39021700,0.0,0.0,0.0
2003-10-16 00:00:00-04:00,71.60229305994115,72.32050691174297,71.58177355879104,72.10162353515625,32772200,0.0,0.0,0.0
2003-10-17 00:00:00-04:00,72.1426784428633,72.2521175459892,71.12350298517516,71.31502532958984,32790300,0.0,0.0,0.0
2003-10-20 00:00:00-04:00,71.44496432804759,71.8485336303711,71.09612239015411,71.8485336303711,27657000,0.0,0.0,0.0
2003-10-21 00:00:00-04:00,71.69806464183704,72.0127092152937,71.35605899000255,71.72542572021484,26729100,0.0,0.0,0.0
2003-10-22 00:00:00-04:00,71.15768140818825,71.26712570066273,70.58311452847046,70.82251739501953,33914500,0.0,0.0,0.0
2003-10-23 00:00:00-04:00,70.37791375473887,71.10296397537722,70.34371110642552,70.69255828857422,45830500,0.0,0.0,0.0
2003-10-24 00:00:00-04:00,70.3368756137635,70.84988403320312,69.89226727319753,70.84988403320312,51723600,0.0,0.0,0.0
2003-10-27 00:00:00-05:00,70.95929007922236,71.26025654845549,70.6378041177395,70.88404846191406,32460200,0.0,0.0,0.0
2003-10-28 00:00:00-05:00,71.12348346307358,71.9237752762519,71.01403917139567,71.8485336303711,34956200,0.0,0.0,0.0
2003-10-29 00:00:00-05:00,71.66385069529613,72.11530058949526,71.04824479388465,71.94429779052734,30955400,0.0,0.0,0.0
2003-10-30 00:00:00-05:00,72.36155157064363,72.48467380576025,71.68438188679809,72.09478759765625,39123100,0.0,0.0,0.0
2003-10-31 00:00:00-05:00,72.09476725023974,72.32732850727294,71.9716450498721,72.0263671875,25761600,0.0,0.0,0.0
2003-11-03 00:00:00-05:00,72.3341908094407,72.9224409110521,72.30682973278532,72.49835205078125,37589300,0.0,0.0,0.0
2003-11-04 00:00:00-05:00,72.498330668493,72.68985293000233,72.21788884802295,72.34101104736328,31421600,0.0,0.0,0.0
2003-11-05 00:00:00-05:00,72.15631102609018,72.4846385663106,71.75274708521242,72.39571380615234,33558800,0.0,0.0,0.0
2003-11-06 00:00:00-05:00,72.23157471089814,72.8061467771589,71.88956914387818,72.7787857055664,28392300,0.0,0.0,0.0
2003-11-07 00:00:00-05:00,72.94295693838026,72.99767908908369,72.21106513314439,72.2384262084961,31723200,0.0,0.0,0.0
2003-11-10 00:00:00-05:00,72.32734239026628,72.39574246613519,71.82801713969106,71.94429779052734,25530800,0.0,0.0,0.0
2003-11-11 00:00:00-05:00,71.88273812592212,72.04690457958175,71.68437946028531,71.92378234863281,26558600,0.0,0.0,0.0
2003-11-12 00:00:00-05:00,71.97849243737788,72.82666476477921,71.93061186773242,72.73090362548828,28000000,0.0,0.0,0.0
2003-11-13 00:00:00-05:00,72.51200102392794,72.87452598622035,72.35467621195366,72.75140380859375,29714800,0.0,0.0,0.0
2003-11-14 00:00:00-05:00,72.77878296377472,73.15498594216952,72.01953021610643,72.13581085205078,49158500,0.0,0.0,0.0
2003-11-17 00:00:00-05:00,71.75962224217413,71.91694190616609,71.16453058012962,71.77330017089844,44382100,0.0,0.0,0.0
2003-11-18 00:00:00-05:00,71.98531107801097,72.12895275160194,70.93193358642112,71.02769470214844,41155000,0.0,0.0,0.0
2003-11-19 00:00:00-05:00,71.15766937293968,71.82800250449144,71.08242773923723,71.629638671875,29827000,0.0,0.0,0.0
2003-11-20 00:00:00-05:00,71.13716237098473,71.98533476881786,70.9661595768237,70.98667907714844,53578700,0.0,0.0,0.0
2003-11-21 00:00:00-05:00,71.30131936483083,71.36288308074617,70.87723580035306,71.28079986572266,30016000,0.0,0.0,0.0
2003-11-24 00:00:00-05:00,71.60914830707648,72.35471815705205,71.60230673252292,72.2247543334961,28906400,0.0,0.0,0.0
2003-11-25 00:00:00-05:00,72.3205128804089,72.79247710158695,72.12898534382118,72.49835205078125,37580000,0.0,0.0,0.0
2003-11-26 00:00:00-05:00,72.7924524251654,72.81297192105295,72.08792190054615,72.75825500488281,33053600,0.0,0.0,0.0
2003-11-28 00:00:00-05:00,72.69670763270037,72.95663522191859,72.64198548564482,72.81298828125,10507500,0.0,0.0,0.0
2003-12-01 00:00:00-05:00,73.08658578563522,73.65431625726742,73.05238836141787,73.59959411621094,38699000,0.0,0.0,0.0
2003-12-02 00:00:00-05:00,73.44912968396866,73.71589366682996,73.23708785620505,73.41493225097656,35352000,0.0,0.0,0.0
2003-12-03 00:00:00-05:00,73.63383204978767,73.92795717569452,73.23710416487275,73.29866790771484,39078600,0.0,0.0,0.0
2003-12-04 00:00:00-05:00,73.30546913127057,73.68167732779567,73.14814949897142,73.59959411621094,36089500,0.0,0.0,0.0
2003-12-05 00:00:00-05:00,73.27125662314393,73.73638428918984,72.92925113983337,73.0865707397461,28824400,0.0,0.0,0.0
2003-12-08 00:00:00-05:00,73.01137845349254,73.62698978316982,72.97033943771173,73.57910919189453,32482900,0.0,0.0,0.0
2003-12-09 00:00:00-05:00,73.8048080198183,73.82532752042557,72.87455238928655,73.0113525390625,43596100,0.0,0.0,0.0
2003-12-10 00:00:00-05:00,73.03182666328071,73.17547351546285,72.47777961676205,73.00447082519531,36915400,0.0,0.0,0.0
2003-12-11 00:00:00-05:00,72.97030351764445,73.94159801601363,72.96346194551778,73.8253173828125,45304000,0.0,0.0,0.0
2003-12-12 00:00:00-05:00,73.8526525131094,74.00997208663354,73.45592496655422,73.96893310546875,34142200,0.0,0.0,0.0
2003-12-15 00:00:00-05:00,74.67349134613914,74.71453556122681,73.51751612321681,73.59959411621094,38693400,0.0,0.0,0.0
2003-12-16 00:00:00-05:00,73.65429271644702,74.21518143653256,73.54484846931378,73.98262023925781,32894200,0.0,0.0,0.0
2003-12-17 00:00:00-05:00,73.9141977935051,74.21516418457031,73.73635876113721,74.21516418457031,23198800,0.0,0.0,0.0
2003-12-18 00:00:00-05:00,74.24939105443579,75.05652418792428,74.13994679700508,75.0496826171875,29353100,0.0,0.0,0.0
2003-12-19 00:00:00-05:00,75.11568813924225,75.16379495625458,74.62087216811553,74.84078979492188,41465100,0.516,0.0,0.0
2003-12-22 00:00:00-05:00,74.76517948512303,75.36308288574219,74.75830558582886,75.36308288574219,27611300,0.0,0.0,0.0
2003-12-23 00:00:00-05:00,75.23936022254465,75.56236000364133,75.17063173317537,75.41117095947266,24741200,0.0,0.0,0.0
2003-12-24 00:00:00-05:00,75.26685042443259,75.51425832182638,75.20500107170811,75.33557891845703,8055800,0.0,0.0,0.0
2003-12-26 00:00:00-05:00,75.39743786377032,75.65171969156765,75.34245715885491,75.39056396484375,8308400,0.0,0.0,0.0
2003-12-29 00:00:00-05:00,75.66543988174685,76.46951279129274,75.4455223703348,76.3939208984375,22483700,0.0,0.0,0.0
2003-12-30 00:00:00-05:00,76.34583734692973,76.46954132095408,76.18090046264693,76.4076919555664,19559500,0.0,0.0,0.0
2003-12-31 00:00:00-05:00,76.4351922552751,76.64136207664147,76.17403647432812,76.47642517089844,31501800,0.0,0.0,0.0
2004-01-02 00:00:00-05:00,76.79253730115522,77.10179982106317,76.09842559251962,76.44204711914062,38072300,0.0,0.0,0.0
2004-01-05 00:00:00-05:00,76.75818067018952,77.32858843716636,76.68945216813938,77.27361297607422,27959800,0.0,0.0,0.0
2004-01-06 00:00:00-05:00,77.08119586113497,77.47292425524144,76.9712344380353,77.3492202758789,20472800,0.0,0.0,0.0
2004-01-07 00:00:00-05:00,77.23922453053166,77.69967598784325,76.89560310091163,77.61033630371094,30170400,0.0,0.0,0.0
2004-01-08 00:00:00-05:00,77.83028460912608,77.94024602687863,77.50040559911746,77.91962432861328,36438400,0.0,0.0,0.0
2004-01-09 00:00:00-05:00,77.54165413796557,78.00210583916484,77.15679436753435,77.23926544189453,54084300,0.0,0.0,0.0
2004-01-12 00:00:00-05:00,77.34918751018233,77.83025542433637,77.21860968637752,77.80963897705078,31564100,0.0,0.0,0.0
2004-01-13 00:00:00-05:00,77.72031709360473,77.81653594821357,76.80628778568222,77.3560791015625,54239700,0.0,0.0,0.0
2004-01-14 00:00:00-05:00,77.49354719661693,78.11206714519288,77.4316925801345,78.00210571289062,30112800,0.0,0.0,0.0
2004-01-15 00:00:00-05:00,78.05019862122525,78.38694627196008,77.36982942064911,78.19451904296875,38408700,0.0,0.0,0.0
2004-01-16 00:00:00-05:00,78.37322915870328,78.55878254882293,78.09145687960441,78.5038070678711,31922700,0.0,0.0,0.0
2004-01-20 00:00:00-05:00,78.70998401920318,78.79245511294634,78.22204184520402,78.48319244384766,29863000,0.0,0.0,0.0
2004-01-21 00:00:00-05:00,78.43508057915956,79.23915927257354,78.15331353598931,79.1017074584961,30725000,0.0,0.0,0.0
2004-01-22 00:00:00-05:00,79.12917559531931,79.29411248263379,78.74432111050245,78.89551544189453,29888500,0.0,0.0,0.0
2004-01-23 00:00:00-05:00,79.03298674693565,79.28726867882214,78.31137911846767,78.6412582397461,44245300,0.0,0.0,0.0
2004-01-26 00:00:00-05:00,78.61375235036837,79.67210754958661,78.60687844998553,79.63087463378906,30460600,0.0,0.0,0.0
2004-01-27 00:00:00-05:00,79.54839162012001,80.06382396323094,78.79242523220711,78.81304168701172,35322800,0.0,0.0,0.0
2004-01-28 00:00:00-05:00,79.01921202775398,79.22538180680236,77.61723550858086,77.91275024414062,52621300,0.0,0.0,0.0
2004-01-29 00:00:00-05:00,78.04333301289108,78.24263416216124,77.3560898402006,77.98835754394531,60117100,0.0,0.0,0.0
2004-01-30 00:00:00-05:00,78.01584265679354,78.15329443728122,77.72032788280666,77.98835754394531,30984400,0.0,0.0,0.0
2004-02-02 00:00:00-05:00,78.13952994776403,78.81303042017724,77.74093297760946,78.32508850097656,38832400,0.0,0.0,0.0
2004-02-03 00:00:00-05:00,78.1670286897916,78.4419269783144,77.96085890583606,78.19451904296875,25093500,0.0,0.0,0.0
2004-02-04 00:00:00-05:00,77.7890318475823,78.16014367291709,77.51413361660308,77.55536651611328,39332600,0.0,0.0,0.0
2004-02-05 00:00:00-05:00,77.77532214388769,78.02960404965022,77.50729767930703,77.78219604492188,37226800,0.0,0.0,0.0
2004-02-06 00:00:00-05:00,77.94712385102808,78.82679432351743,77.79592950545967,78.65498352050781,37216000,0.0,0.0,0.0
2004-02-09 00:00:00-05:00,78.80618606177723,78.94363786442943,78.54503550161326,78.67561340332031,24851300,0.0,0.0,0.0
2004-02-10 00:00:00-05:00,78.53814224016303,79.12917173774694,78.52439968491058,78.92987060546875,27908100,0.0,0.0,0.0
2004-02-11 00:00:00-05:00,78.9298881808495,79.9882434414146,78.46256254947336,79.76832580566406,42965700,0.0,0.0,0.0
2004-02-12 00:00:00-05:00,79.69957760114988,79.90574737085721,79.43155323025647,79.47966003417969,27814700,0.0,0.0,0.0
2004-02-13 00:00:00-05:00,79.5964832787901,79.85763372868965,78.86113348564731,79.12228393554688,44739900,0.0,0.0,0.0
2004-02-17 00:00:00-05:00,79.61711853273631,80.01572082138978,79.56213782190497,79.8370361328125,23984300,0.0,0.0,0.0
2004-02-18 00:00:00-05:00,79.85765608367217,80.1325544066111,79.2735004244578,79.4865493774414,28618000,0.0,0.0,0.0
2004-02-19 00:00:00-05:00,79.94699114219878,79.98822405039056,79.07418946831551,79.19102478027344,51146200,0.0,0.0,0.0
2004-02-20 00:00:00-05:00,79.36285062147358,79.41782609508279,78.56564595676814,78.95050048828125,46728800,0.0,0.0,0.0
2004-02-23 00:00:00-05:00,79.18414138383652,79.2116317337501,78.46253411753743,78.75117492675781,36357000,0.0,0.0,0.0
2004-02-24 00:00:00-05:00,78.53126795281813,79.02608383144295,77.67908796365809,78.61373901367188,43953000,0.0,0.0,0.0
2004-02-25 00:00:00-05:00,78.66184657955235,79.0741914012961,78.56563296258709,78.94361877441406,31213600,0.0,0.0,0.0
2004-02-26 00:00:00-05:00,78.76494584479705,79.23227144401513,78.57938723922169,78.99173736572266,29683000,0.0,0.0,0.0
2004-02-27 00:00:00-05:00,79.16355775850155,79.54153842924,78.77869794337201,79.04672241210938,39312000,0.0,0.0,0.0
2004-03-01 00:00:00-05:00,79.32841920166719,79.95380728591049,79.20471531508952,79.83010864257812,33130800,0.0,0.0,0.0
2004-03-02 00:00:00-05:00,79.67897761465883,80.38683726577621,79.19103557595898,79.36284637451172,38556400,0.0,0.0,0.0
2004-03-03 00:00:00-05:00,79.20479052963256,79.6308832643035,78.97799898166656,79.5071792602539,31346200,0.0,0.0,0.0
2004-03-04 00:00:00-05:00,79.52776455934907,79.78891502412816,79.39031280690094,79.71331787109375,21060000,0.0,0.0,0.0
2004-03-05 00:00:00-05:00,79.32160854914868,80.37308980176851,79.22539492101677,79.98136138916016,55905600,0.0,0.0,0.0
2004-03-08 00:00:00-05:00,79.95387163685426,80.14630413782312,78.971118891109,79.00547790527344,39281600,0.0,0.0,0.0
2004-03-09 00:00:00-05:00,79.10166817625189,79.17726532563996,78.51063877735318,78.68932342529297,39746100,0.0,0.0,0.0
2004-03-10 00:00:00-05:00,78.84054259233612,78.8749016071924,77.35609472875466,77.36984252929688,67671800,0.0,0.0,0.0
2004-03-11 00:00:00-05:00,77.24611768898899,77.84401576993909,76.3526996518993,76.36644744873047,89134800,0.0,0.0,0.0
2004-03-12 00:00:00-05:00,76.78568684424384,77.45918225982275,76.68259931317574,77.36984252929688,54012200,0.0,0.0,0.0
2004-03-15 00:00:00-05:00,77.15682093443846,77.21180166960974,76.21530075007476,76.42147064208984,57677200,0.0,0.0,0.0
2004-03-16 00:00:00-05:00,76.82005328412308,77.01248056431606,76.17404292068937,76.8269271850586,59832600,0.0,0.0,0.0
2004-03-17 00:00:00-05:00,77.09495210452158,77.83717611246816,77.03997138321068,77.68598175048828,41607300,0.0,0.0,0.0
2004-03-18 00:00:00-05:00,77.45231447689333,77.8440429312919,76.92313946571457,77.70659637451172,60014300,0.0,0.0,0.0
2004-03-19 00:00:00-05:00,77.5238467492259,77.63418842271213,76.57902084839867,76.59281158447266,48636200,0.395,0.0,0.0
2004-03-22 00:00:00-05:00,76.23415902847816,76.25484775375983,75.24105812192532,75.62036895751953,62752100,0.0,0.0,0.0
2004-03-23 00:00:00-05:00,76.03416769584965,76.1376165953808,75.4203775566956,75.48934173583984,54080200,0.0,0.0,0.0
2004-03-24 00:00:00-05:00,75.57212611213622,75.95832984834149,75.06867744604179,75.55143737792969,51584300,0.0,0.0,0.0
2004-03-25 00:00:00-05:00,75.91692042804999,76.75829700920583,75.71692064551056,76.55139923095703,49873600,0.0,0.0,0.0
2004-03-26 00:00:00-05:00,76.52382995000505,77.09624270687132,76.41348830165279,76.57210540771484,37409500,0.0,0.0,0.0
2004-03-29 00:00:00-05:00,76.9859063412495,77.75142103380351,76.95142687338019,77.6479721069336,44113600,0.0,0.0,0.0
2004-03-30 00:00:00-05:00,77.44796832433819,77.97899836887495,77.39279486833608,77.9100341796875,39059900,0.0,0.0,0.0
2004-03-31 00:00:00-05:00,77.92383263011038,78.20659267390172,77.50314419428432,77.99969482421875,48517600,0.0,0.0,0.0
2004-04-01 00:00:00-05:00,77.97899823535911,78.53072227117478,77.96520750219737,78.4686508178711,45103800,0.0,0.0,0.0
2004-04-02 00:00:00-05:00,79.17899196692363,79.19968069748259,78.55141100623692,79.06175231933594,50987700,0.0,0.0,0.0
2004-04-05 00:00:00-04:00,78.93761431006611,79.57209326522124,78.92382357696724,79.49623107910156,30251800,0.0,0.0,0.0
2004-04-06 00:00:00-04:00,79.19279814367722,79.43417546728334,79.04797174951354,79.24107360839844,28420900,0.0,0.0,0.0
2004-04-07 00:00:00-04:00,79.27549800739725,79.29619198787205,78.69619283316004,79.0548095703125,45890500,0.0,0.0,0.0
2004-04-08 00:00:00-04:00,79.59277306839515,79.59277306839515,78.44104974881772,78.87553405761719,46929700,0.0,0.0,0.0
2004-04-12 00:00:00-04:00,79.02036747771643,79.36519365250665,79.01346948096428,79.18588256835938,23085200,0.0,0.0,0.0
2004-04-13 00:00:00-04:00,79.48930469542665,79.51689141157725,77.94448016076201,78.07551574707031,56210300,0.0,0.0,0.0
2004-04-14 00:00:00-04:00,77.66177127412679,78.37211253313421,77.62039380634188,78.19969940185547,62322300,0.0,0.0,0.0
2004-04-15 00:00:00-04:00,78.24106542163618,78.4686519844158,77.4893468048331,77.90313720703125,61602500,0.0,0.0,0.0
2004-04-16 00:00:00-04:00,78.19277373888293,78.65484476606977,77.91691703573952,78.50312042236328,47059200,0.0,0.0,0.0
2004-04-19 00:00:00-04:00,78.31001862551116,78.61346205129477,78.11691156702969,78.50312042236328,28277600,0.0,0.0,0.0
2004-04-20 00:00:00-04:00,78.67554958463123,78.84106469269696,77.08934690897422,77.18589782714844,53299400,0.0,0.0,0.0
2004-04-21 00:00:00-04:00,77.37899516794263,77.89623445452415,77.15141388068565,77.70313262939453,50177300,0.0,0.0,0.0
2004-04-22 00:00:00-04:00,77.57209571680264,79.08243072841874,77.54450899244773,78.79277801513672,62071500,0.0,0.0,0.0
2004-04-23 00:00:00-04:00,78.91004507263735,79.01349400951455,78.47556585171088,78.86866760253906,29395700,0.0,0.0,0.0
2004-04-26 00:00:00-04:00,78.96521390163906,79.26866269555074,78.34452557847024,78.75831604003906,35515200,0.0,0.0,0.0
2004-04-27 00:00:00-04:00,78.77897217667281,79.39276220638408,78.5927631383931,78.8272476196289,43485500,0.0,0.0,0.0
2004-04-28 00:00:00-04:00,78.54449970799573,78.6272598778472,77.5858834358081,77.80657196044922,50165800,0.0,0.0,0.0
2004-04-29 00:00:00-04:00,77.73762294594184,78.15141335265095,76.66176683617205,77.12383270263672,69687600,0.0,0.0,0.0
2004-04-30 00:00:00-04:00,77.35828991302623,77.50311625093558,76.48243388996622,76.52381134033203,48681400,0.0,0.0,0.0
2004-05-03 00:00:00-04:00,76.80656978984432,77.44104857072767,76.79277379890443,77.34449768066406,33758000,0.0,0.0,0.0
2004-05-04 00:00:00-04:00,77.41349874196007,78.11004929075699,77.00660626301969,77.28246307373047,51185100,0.0,0.0,0.0
2004-05-05 00:00:00-04:00,77.52383890422487,77.9031446166374,77.35142578177437,77.77900695800781,34405000,0.0,0.0,0.0
2004-05-06 00:00:00-04:00,77.25484220926916,77.6479437786549,76.55139923412641,77.11001586914062,54997000,0.0,0.0,0.0
2004-05-07 00:00:00-04:00,76.70315401597291,77.39970453351891,75.83419036865234,75.83419036865234,60950000,0.0,0.0,0.0
2004-05-10 00:00:00-04:00,75.47557432715186,75.6893649270507,74.73074833432652,75.05488586425781,75279400,0.0,0.0,0.0
2004-05-11 00:00:00-04:00,75.48936171666985,75.89625942609051,75.3997087862156,75.68936157226562,48300600,0.0,0.0,0.0
2004-05-12 00:00:00-04:00,75.56521924532717,76.23418296819673,74.52384256555196,76.17211151123047,90830500,0.0,0.0,0.0
2004-05-13 00:00:00-04:00,75.6962336954105,76.42036541300716,75.60657553397292,75.85485076904297,57393700,0.0,0.0,0.0
2004-05-14 00:00:00-04:00,75.82727943893164,76.37210546750264,75.35831559545473,75.88935089111328,54123100,0.0,0.0,0.0
2004-05-17 00:00:00-04:00,75.09626246940728,75.51695092746796,74.76523220637566,75.2410888671875,55020400,0.0,0.0,0.0
2004-05-18 00:00:00-04:00,75.51002207384522,75.82036873795748,75.39968045179991,75.62036895751953,30193100,0.0,0.0,0.0
2004-05-19 00:00:00-04:00,76.20662013203663,76.67558415869908,75.27559007867758,75.35834503173828,54804100,0.0,0.0,0.0
2004-05-20 00:00:00-04:00,75.48243316364012,75.7720910940695,75.19967849027644,75.59967803955078,38082900,0.0,0.0,0.0
2004-05-21 00:00:00-04:00,75.84106741817804,76.2410670315581,75.49624125387724,75.73072052001953,47480400,0.0,0.0,0.0
2004-05-24 00:00:00-04:00,76.22729239112807,76.38591478625655,75.64108879993636,76.04798126220703,40961500,0.0,0.0,0.0
2004-05-25 00:00:00-04:00,75.79277646920887,77.22725428220099,75.5858787082784,77.1375961303711,48668000,0.0,0.0,0.0
